source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
3834525331327785728,149.76254131201918,0.16121975148540696,1.5522622790733789,0.20713887405900708,0.18232165131194839,0.22050262411424468,17.77536,1.6472778,,,NOT_AVAILABLE,,
3834515195204963328,149.87258160978385,0.052561620921254895,1.5574971815121614,0.05596641004128255,0.6766746264784985,0.0787519981147283,15.950484,0.8727884,,,NOT_AVAILABLE,5513.36,0.1207
3834719944885865728,149.54474169619252,0.15253536227271638,1.739078765217184,0.1413431434980779,0.5699026119197143,0.16656122723719366,16.860836,0.8304138,,,NOT_AVAILABLE,5669.31,0.033
3834523643406418176,149.62376875410385,0.9618084578818555,1.581642877420989,1.3048322818054487,4.780426363703038,0.9597516543861365,20.24097,2.428732,,,NOT_AVAILABLE,,
3834526087242029952,149.75484089737466,0.5580880463553666,1.5616265085333543,0.5461547628593941,2.7163901406280657,0.6667322559934206,19.817533,2.5409222,,,NOT_AVAILABLE,,
3834531374347038848,149.67301118869977,0.9485191765021835,1.70236966854904,0.8880709139384931,-1.042607547409371,0.9611846624836571,20.072285,0.6840763,,,NOT_AVAILABLE,,
3834711934771962496,149.5143405121231,0.4144551526928557,1.607442341633583,0.5435281040299449,0.6492728778972187,0.2667650221485807,18.260303,1.5110531,,,NOT_AVAILABLE,,
3834722934183104256,149.51160652876231,0.08763769697068635,1.7528507964729054,0.1170701415965345,1.5747937101029374,0.05829848472978614,11.777558,0.888525,14.263649699731744,1.5728582934620252,NOT_AVAILABLE,5473.5,
3834713274801978112,149.47280413179416,0.07744353685695916,1.6587865846899643,0.06522478859949976,0.9987920868584514,0.08512762703827251,12.861781,1.2052536,59.76056644970815,1.603423557920673,NOT_AVAILABLE,4940.8926,
3834526465199151232,149.7640330080295,0.06984028646275049,1.5694188258121016,0.07617128125525485,6.739192941278244,0.10345900939297878,14.974729,2.562315,,,NOT_AVAILABLE,3493.7932,
3834722865463627264,149.52309181341116,0.14855913246179098,1.7477042510436223,0.09073748190456636,1.717965859190688,0.1681960063947654,16.14684,1.3993435,,,NOT_AVAILABLE,4838.3335,0.303
