Ra (deg),Dec (deg),Modulus (deg),angle (rad),x_err (deg),y_err (deg)
150.00761992121022,2.4828013062930343,6.658698462587277e-06,-0.7032721744751053,5.078789769186187e-06,-4.306293034161968e-06
149.9405122720578,2.7573446504749923,1.4838832638963083e-05,-2.4335439948404627,-1.1272057776068323e-05,-9.650474992461966e-06
149.82515882610465,2.7608222687562636,1.443340660825993e-05,-1.4196054390317345,2.17389535350776e-06,-1.4268756263646765e-05
150.0056148131393,2.0063683609141236,5.264536596311617e-05,1.5862425412955719,-8.131392803534254e-07,5.263908587638255e-05
149.68837497253065,2.291015776196778,0.00010669261868832833,-0.17690530806004115,0.00010502746934548668,-1.877619677825848e-05
150.1157114828117,2.7791605364825465,5.8535486764362766e-05,0.025004831327858065,5.851718830740538e-05,1.4635174534483042e-06
149.49200533917505,2.179239517737713,5.837232951898372e-05,0.35852128537400085,5.466082495786395e-05,2.0482262287124797e-05
149.6708319464582,2.755247608701749,3.657227918853314e-05,0.8887851060593034,2.3053541781337117e-05,2.8391298251051467e-05
150.03295954971205,2.514436376630348,1.6359081622719722e-05,-0.33488793925935423,1.5450287946805474e-05,-5.376630348052913e-06
150.7157129037514,2.6750502986009157,3.8417361921648306e-05,0.4788576400488362,3.4096248583637134e-05,1.770139908430224e-05
149.69078072756176,2.0837928878830856,5.3056014367062066e-05,0.9169158042448281,3.2272438232894274e-05,4.211211691451666e-05
150.37440691507794,2.88982741861807,7.11804880327982e-05,2.0674269736890385,-3.39150779495867e-05,6.258138192993812e-05
149.75077188878913,2.780861524869652,0.00011394006713106743,-0.47910690844779835,0.00010111121088129948,-5.252486965190428e-05
149.64508025672174,2.538541561974969,5.574499921865677e-05,0.007857736920927082,5.574327826707304e-05,4.380250309132805e-07
149.5741834650419,2.600027752043153,0.00013726228695774595,-0.378734547452878,0.00012753495809647575,-5.075204315296844e-05
149.66990798214513,2.720267351205707,1.89342033835368e-05,1.0743848137576166,9.017854864623587e-06,1.6648794292972724e-05
149.98186458852499,2.1806892362236407,4.2561071404430025e-05,0.8078670974396182,2.9411475026108747e-05,3.076377635924388e-05
150.15867754920035,2.2903516619925424,4.177791858639722e-05,0.4017917304486072,3.845079965003606e-05,1.6338007457594728e-05
149.474985615669,2.2628208271035812,3.761650260751987e-05,0.11116139230735117,3.738433099442773e-05,4.172896418630501e-06
150.137986263869,2.4046755108458897,5.919242777508081e-05,0.5411072558767324,5.073613098716123e-05,3.0489154110302508e-05
149.54362846131036,2.7388110554867175,1.6572335594993127e-05,-0.06373281498092245,1.653868963558125e-05,-1.0554867175827098e-06
149.71240886577738,2.3563859695546614,3.5830723706683205e-05,0.19749410343038076,3.5134222628130374e-05,7.03044533878483e-06
150.1289711702081,2.8166814283938884,2.213466237555469e-05,1.948851572016902,-8.170208104729682e-06,2.057160611146358e-05
150.14972175820853,2.4072411822475708,5.104973058955484e-05,0.7240809125253398,3.824179145794915e-05,3.381775242905505e-05
149.9316910388793,2.262788192826154,7.590744116166397e-05,0.6813070233174184,5.89611206862628e-05,4.780717384589295e-05
149.5780013485635,2.0188482633938842,3.8509561034611496e-05,1.9526027564401591,-1.4348563496469069e-05,3.573660611566609e-05
150.56504663943662,2.5099464915602896,3.0238954895384235e-05,-0.3543225982375734,2.8360563391061078e-05,-1.0491560289427326e-05
149.82397079016548,2.0118044743587227,5.1037458209960507e-05,1.4290566598551155,7.2098345356153e-06,5.0525641277499034e-05
150.29944419390543,2.541733605702585,2.0939229790282228e-05,2.3156467739858257,-1.4193905428783182e-05,1.539429741459486e-05
149.83665556577049,2.434493578718455,2.0907067389529204e-05,0.2130818619325762,2.0434229526244962e-05,4.4212815448752e-06
150.0275720070636,2.5387342955374277,2.940664050520822e-05,-1.8465659914123407,-8.00706359882497e-06,-2.829553742778046e-05
149.98046169453644,2.2014865321573973,4.6512522026707016e-05,0.7726638838615147,3.330546354618491e-05,3.2467842602468266e-05
149.74675103436337,2.8343497062918597,3.3024044564975145e-05,0.2538593726659996,3.196563662299923e-05,8.293708140261202e-06
150.02185675141988,2.5461729671516418,5.639629043159993e-05,1.9667506391810834,-2.1751419865267962e-05,5.2032848358418704e-05
150.03005168564286,2.2406494556356145,4.345198443064979e-05,-0.07961175264822667,4.331435712856546e-05,-3.4556356145465372e-06
149.73280484461856,2.1441797202920703,3.937406775087138e-05,-0.24944936580334026,3.815538144635866e-05,-9.720292070358738e-06
149.60497957942997,2.1410983815241282,6.340185198203871e-05,1.868203700463284,-1.8579429962528593e-05,6.0618475871798694e-05
149.7225590968478,2.039889233177594,2.3936289292680458e-05,1.050329997295402,1.1903152199010947e-05,2.0766822405704488e-05
149.49088798861123,2.314695551385489,6.245713885946234e-05,0.11954414473982346,6.201138876349432e-05,7.448614510963125e-06
150.36083203778873,2.6997737578659438,8.472487647084859e-06,1.3370762917564734,1.9622112858996843e-06,8.24213405614671e-06
150.00983361369546,2.549862986022071,0.00011077523748658813,-0.5509026367217035,9.438630453928454e-05,-5.798602207107706e-05
149.7439756503982,2.2282653079843975,6.840259508810198e-05,0.03936562649651545,6.834960180412963e-05,2.6920156024345943e-06
150.25673975380886,2.763031527253025,6.535619393479244e-05,0.2547936125219996,6.324619113229346e-05,1.6472746974915964e-05
149.58630709954366,2.4775595605875074,8.7642945200145e-05,0.3304743509997944,8.290045633430054e-05,2.8439412492531346e-05
150.60224663133664,2.723570872136196,2.7082459204486125e-05,-1.446087898958388,3.368663357150581e-06,-2.6872136196232077e-05
150.45375855922336,2.496215844626033,0.00010882657263442061,0.0842276649194522,0.00010844077664273755,9.15537396695143e-06
150.53991599475793,2.7969601704454528,3.2732957121539716e-05,-0.48189690675402025,2.900524205529109e-05,-1.5170445452739045e-05
149.67391625854353,2.6689036846678325,2.8316512506149842e-05,1.5799269402191771,-2.585435368018807e-07,2.831533216740567e-05
149.580174453433,2.5582679031794875,3.6597637463706422e-06,-0.24936255629917337,3.5465670009671157e-06,-9.031794876435129e-07
150.47985286441616,2.8415123888161817,0.00011752922980317243,0.08186838815689064,0.0001171355838494037,9.61118381814785e-06
149.77131021204102,2.430813377933677,5.849257341233905e-05,0.6986621911996935,4.478795898421595e-05,3.76220663231841e-05
149.79778403142703,2.190191809892794,3.986524836853573e-05,0.44582825088795147,3.596857297338829e-05,1.719010720568903e-05
149.75441813787114,2.762384335971017,0.00010632487890437217,2.083303457798755,-5.21378711368925e-05,9.266402898289172e-05
149.79653377694962,2.0128206807484084,0.00013273776004895385,1.883044968047224,-4.0776949617793434e-05,0.00012631925159167778
150.10305273636638,2.693712494287851,3.458736085221526e-05,0.7084951357514538,2.626363362878692e-05,2.2505712149012425e-05
150.2149027937883,2.5034778216596307,4.907219966451704e-05,0.18814553220248548,4.8206211715751124e-05,9.178340369064841e-06
150.4420013718588,2.860517630954882,4.891734711812037e-05,1.0898943058397317,2.2628141209679598e-05,4.336904511825779e-05
150.03141764101815,2.6949409197655165,3.524068118579508e-05,1.4753359464782845,3.358981842893627e-06,3.508023448350883e-05
150.09930983390905,2.8120268567556397,3.6439852307988625e-05,1.080281418926558,1.7166090941600487e-05,3.2143244360405276e-05
150.49397328674334,2.4991822915383253,3.2261276362296344e-05,0.47340216117661416,2.8713256654100405e-05,1.4708461674839413e-05
150.39201764119653,2.718817262191168,3.7173058460438054e-05,0.20968966017966523,3.635880347019338e-05,7.737808831898008e-06
149.76657055013607,1.8844417489204972,7.063846685844071e-05,1.1093731340269415,3.1449863939769784e-05,6.325107950289066e-05
149.78560220969274,2.7948894371139494,1.5348327520529726e-05,-1.9171078701395199,-5.209692744756467e-06,-1.4437113949217206e-05
149.97860386568132,2.119689749195429,5.982583232295256e-05,0.8577546135307611,3.913431868340922e-05,4.525080457096209e-05
149.76131069817944,2.249490758659491,3.405368757611198e-05,-1.2941285813557604,9.301820568907715e-06,-3.275865949081691e-05
150.05242019777606,2.59171725049773,2.752140857833691e-05,-0.22911323394124358,2.6802223942468117e-05,-6.250497730064808e-06
149.56629336786472,2.4509642772838682,9.57776331999442e-05,-0.05512725253580141,9.563213527030712e-05,-5.27728386812143e-06
149.62274532172611,2.4511285858417025,5.378766950045325e-05,2.2628198934352755,-3.432172610473572e-05,4.141415829739259e-05
149.83596616889903,2.120655327237249,5.942542116961142e-05,0.23216268612909363,5.783110097468125e-05,1.3672762750882583e-05
150.11084046076186,2.1043621188267685,5.5184649623482685e-05,0.3108871964842443,5.253923814052541e-05,1.6881173231730884e-05
149.9645543050763,2.149685097391156,0.00012471942428103928,0.5286324583768061,0.00010769492371309752,6.290260884433962e-05
149.5800448055475,2.221543745802267,0.00010132614654449836,0.6246172657934737,8.219445251711477e-05,5.92541977328942e-05
150.06405454171022,2.1014106127289423,0.0001214003099639969,0.6388457741617477,9.745828978680038e-05,7.23872710577389e-05
149.63031176866997,2.8436356582029867,3.2272543255410036e-06,-2.6019699952722624,-2.768669958186365e-06,-1.6582029864764536e-06
149.75648793915255,2.7279998323290835,6.274849457916675e-05,-0.6471562610773542,5.0060847456734336e-05,-3.783232908327605e-05
150.28812384708945,2.562691404830961,1.938792644918776e-05,2.6238679069181226,-1.6847089455040987e-05,9.595169039311457e-06
149.64203334470972,2.2537934026865862,2.2939111610491077e-05,0.15747007069446164,2.2655290280226836e-05,3.5973134138167495e-06
149.8492496571751,2.7973521799317784,3.237498094748891e-05,0.6203441109812445,2.6342824895664307e-05,1.882006822162552e-05
149.944882752768,2.518950219941741,6.582974061635986e-05,-1.0236649499522685,3.4247232008510764e-05,-5.621994174109801e-05
149.5422931897199,2.166203643084109,3.823588128264005e-05,-0.6337797002208981,3.0810280094328846e-05,-2.2643084109041922e-05
149.4979413738936,2.0766572476371854,1.2499593021250673e-05,2.1058975200681074,-6.37389359781082e-06,1.075236281478098e-05
149.72591155332776,2.1020966932116676,0.00011877300942896925,1.214338423578927,4.1446672241818305e-05,0.00011130678833248808
149.78692163004075,1.9078861941118292,5.368482922536417e-05,0.10835958253236848,5.336995926086274e-05,5.805888170673512e-06
150.40801284370244,2.494007538071412,4.343507077436062e-05,0.24325557495432285,4.21562975532197e-05,1.0461928587890412e-05
150.01600714824,2.5118516572938443,4.71233296060755e-05,-0.4775306992635438,4.185176001669788e-05,-2.1657293844512537e-05
149.77517370240963,2.0333130021992045,6.976592620168274e-06,-0.4448523086859688,6.297590374515494e-06,-3.0021992043494095e-06
149.96608998824385,2.2807064538449713,5.406746858252795e-05,-0.04540046384152474,5.401175616270848e-05,-2.453844971217478e-06
150.25507205387535,2.5964364070203807,3.4314317512626336e-05,0.28333790128142605,3.294612463378144e-05,9.592979619110764e-06
150.51914511395,2.856346751829853,2.4178908410848586e-05,-0.1557990595373798,2.3886050001920012e-05,-3.75182985301592e-06
150.37005831888993,2.8599231865388086,2.3066432020018672e-05,0.6973761068024084,1.76811100800478e-05,1.4813461191476307e-05
149.98035501279355,2.1450332632489864,5.062364836355331e-05,0.5564174412130658,4.298720645579124e-05,2.6736751013611837e-05
150.56393458864284,2.7955334548068653,1.7192777974795256e-05,2.2342954438930738,-1.0588642851416807e-05,1.3545193134678613e-05
150.63911891588643,2.6355874574403657,6.332712967711258e-05,0.08763479995914691,6.308411357736077e-05,5.542559634363897e-06
150.27763857254953,2.484782537019812,4.370284722979354e-05,1.6756163521675023,-4.572549528347736e-06,4.3462980187758404e-05
149.87883121344282,2.784162381363139,6.070057854375107e-05,2.339824520663441,-4.221344281063466e-05,4.361863686108691e-05
150.30165509755423,2.5511838266079985,3.431348952188357e-05,1.6611915858838104,-3.0975542415490054e-06,3.4173392001513037e-05
149.99593823509588,1.998848511072061,2.2375635060013337e-05,0.48789280524553436,1.976490412403109e-05,1.0488927938867576e-05
149.60218497726652,2.303892813688322,5.2635758775483376e-05,0.7069113374623003,4.002273348646668e-05,3.418631167795283e-05
149.7852265038833,2.7862628520697585,5.9041195042043984e-05,0.294686725409029,5.6496116684456865e-05,1.7147930241545595e-05
150.31055300445692,2.761001165494892,8.758850154490946e-05,0.44666202033951447,7.899554307755352e-05,3.783450510796982e-05
149.7798995049017,2.429114267424072,5.4213739100269056e-05,0.37253466177895644,5.049509832133481e-05,1.9732575927911e-05
149.92096383743916,2.2186086173843638,3.838295987922714e-05,1.5665610795868483,1.625608376798482e-07,3.8382615636045614e-05
150.60609461216265,2.5659133468194524,0.00011335817267560242,0.4830530800837858,0.000100387837363769,5.2653180547590495e-05
149.62287757396828,2.118244679869714,7.961863185899195e-05,0.28414624030072233,7.642603171120754e-05,2.2320130285802264e-05
150.40420381309747,2.4922711627100487,5.544077957281311e-05,0.9733579709393227,3.118690253245404e-05,4.5837289951222715e-05
149.85328266866554,2.0118011633398076,1.892702413740607e-05,1.2297079807492952,6.331334446940673e-06,1.783666019239405e-05
150.42771060630398,2.87887728502454,5.583186089647047e-05,1.2350774283320942,1.8393696024077144e-05,5.271497545988879e-05
149.97284051483064,2.2335887548585114,4.951627526371932e-05,-0.03544745760972917,4.948516937020031e-05,-1.7548585113935644e-06
149.61152610291296,1.9888943130751628,5.2353134361344274e-05,1.8237651933152497,-1.3102912959084279e-05,5.0686924837117786e-05
150.21067988046718,2.4085870703648578,4.230146136628278e-05,0.2369459811455011,4.1119532824041016e-05,9.929635142125193e-06
149.54772915165617,2.0340373475119216,5.424684046735936e-05,1.1562683762959514,2.184834383456291e-05,4.965248807842215e-05
149.5777671936123,2.7531134588144655,7.469573104946283e-05,-2.6316837978542953,-6.519361230061804e-05,-3.645881446523447e-05
150.03115242954215,2.5278111832452708,8.157246380533464e-05,-0.5723917484972666,6.8570457841588e-05,-4.4183245270890126e-05
149.56702378274665,2.63587150521975,4.8643692733184436e-05,1.2090091694519622,1.7217253343915218e-05,4.549478025017706e-05
150.24174273976283,2.524632802205457,3.513741968373329e-05,-0.2239147470058512,3.426023718589022e-05,-7.802205457263511e-06
149.7886059005382,2.5618062308054266,5.4489865532745884e-05,-0.22638905322844916,5.309946180886982e-05,-1.2230805426671765e-05
149.88347827917372,2.61830052661909,2.054914891243739e-05,0.4250288321970447,1.8720826290063997e-05,8.473380909812533e-06
149.5614671509623,2.7775991892781935,1.2570239403889482e-05,0.6704851605045395,9.849037695630614e-06,7.810721806666976e-06
150.2529799275646,2.621237216919009,2.2680578661179442e-05,-0.23209516692880944,2.207243539942283e-05,-5.216919008788068e-06
150.5618055109522,2.839556928235909,9.151577706621458e-05,1.1124932143426796,4.048904779097029e-05,8.207176409102956e-05
149.9677643489698,2.6842430014781744,4.634644439063966e-05,0.17344952165549998,4.5651030177396024e-05,7.998521825758331e-06
150.59289913230583,2.5657766636669788,7.632431765862806e-05,0.10944083987527817,7.586769416434436e-05,8.336333021219389e-06
149.94574183952636,2.219669832976298,3.603298649282452e-05,0.6278851926924534,2.9160473644651574e-05,2.1167023702250987e-05
149.69316607913626,2.841605691099138,6.50762513806015e-05,-1.1611169510546406,2.59208637487518e-05,-5.969109913772641e-05
149.64170420973645,2.747836456372945,2.428357057987296e-05,0.8073369133281727,1.6790263543953188e-05,1.7543627054639188e-05
149.77245120880352,2.263725379477736,6.34348607003817e-06,2.5341780081264647,-5.208803514733518e-06,3.6205222642138324e-06
150.29429813062865,2.58588062053199,7.119786779495307e-05,2.762035430577435,-6.613062865312713e-05,2.637946800998492e-05
150.42664684190788,2.6323019762472666,3.992111909238242e-05,1.0702571120802402,1.9158092129600846e-05,3.502375273356506e-05
150.1143341580772,2.689923777392203,9.706885746602144e-05,1.375447402609479,1.8841922781120957e-05,9.522260779704084e-05
149.75150045288893,2.084996399053821,6.968609854459984e-05,-0.063168707323386,6.954711105322531e-05,-4.3990538207694385e-06
150.40231149193667,2.504588617524481,2.7801858148247436e-05,0.3062735924676562,2.6508063314167885e-05,8.382475519042032e-06
150.12636523430905,2.774996185455408,4.0452429924750916e-05,1.1434530280382198,1.6765690958209234e-05,3.681454459192324e-05
149.9142774307417,2.2785949599572906,6.621482466919688e-05,0.8117866828947705,4.5569258304567484e-05,4.8040042709640574e-05
149.94593170308187,2.0159072975295556,4.4425488321441486e-05,0.43453111856821475,4.0296918143667426e-05,1.870247044433171e-05
149.95052132942422,2.8276938735801993,2.3328521374795376e-06,3.0873750045758173,-2.3294242055271752e-06,1.2641980084993065e-07
150.59567027317354,2.799913740267345,8.645139604648833e-05,-0.5712139806556518,7.272682645975692e-05,-4.6740267344969055e-05
149.9831920588274,2.4368892899598995,1.531059165786926e-05,0.7747233006313035,1.0941172604361782e-05,1.071004010055887e-05
149.63978889933094,2.23018709858253,5.401254840360447e-05,1.773984124007112,-1.0899330931124496e-05,5.290141746971955e-05
150.01419382215155,2.107042969214629,3.998014744650989e-05,-0.20067343374726443,3.9177848435656415e-05,-7.96921462864475e-06
149.55534635229512,2.4912735197357416,6.867994767967947e-05,0.783674247371239,4.864770488666181e-05,4.84802642581883e-05
149.66381174932462,2.00170161014905,6.350431678007681e-05,1.3120190305127957,1.6250675372475598e-05,6.13898509498334e-05
149.8755830272625,2.7919554023701316,1.740317814196535e-05,2.9333686639118457,-1.702726251551212e-05,3.597629868234975e-06
150.0538221165889,2.622044052087876,5.848896325840533e-05,0.9317750250167389,3.48834111036922e-05,4.694791212411786e-05
149.53023485576605,2.578130894974573,3.3418149234484705e-05,2.957874995102272,-3.28557660509432e-05,6.1050254269723325e-06
149.6645429573272,2.1220083756517902,4.7176035971764525e-05,0.8241037483462965,3.2042672813759054e-05,3.462434820988847e-05
149.53325288732495,2.072912635163717,5.1167352874742095e-05,0.04623414875801487,5.111267503821182e-05,2.3648362832418e-06
150.1935702099016,2.2439650052269164,4.335972469539646e-05,-0.1622719121196668,4.2790098405021126e-05,-7.005226916323437e-06
149.63378862124912,2.8462035887479273,1.6232146171511293e-05,2.8663710073528903,-1.5621249133346282e-05,4.4112520725114734e-06
149.48978958264271,2.7291247914262247,3.472223612074298e-05,-1.2357427602495545,1.1417357285381513e-05,-3.279142622458764e-05
150.32144211975452,2.565176999719731,3.3984539295828764e-05,1.812054917402905,-8.119754511426436e-06,3.300028026886892e-05
149.95279297486024,2.846645737606143,2.4373699496681595e-05,-1.1014116922872863,1.1025139741605017e-05,-2.173760614310183e-05
149.63773211639142,1.98730776458702,1.4391144995377678e-05,2.3503463502304838,-1.011639142234344e-05,1.0235412979842096e-05
149.6386364104342,2.288976879420031,1.3105008606820415e-05,2.3718347882266086,-9.410434188339423e-06,9.12057996904636e-06
149.52999814366856,2.4542294080058165,2.5876015334152867e-05,0.6960757844926817,1.9856331448409037e-05,1.6591994183468017e-05
149.62932063716426,2.5854157824454993,3.163861792500378e-05,-0.38160132355668824,2.936283573262699e-05,-1.1782445499264327e-05
149.83672881624548,2.254600603751795,3.4416611763731074e-05,1.53639468271046,1.1837545059734111e-06,3.4396248204782154e-05
149.87606104458666,2.82095487899794,6.455915083110575e-05,-0.552450217723045,5.495541333289111e-05,-3.387899794038418e-05
150.38996221771058,2.4155307408507536,2.3431846986534524e-05,0.7091831744161875,1.77822894329438e-05,1.525914924638272e-05
149.7193485553226,2.8139435477811734,7.710536573847506e-05,-0.9243502408556487,4.644467739467473e-05,-6.154778117339887e-05
150.05766584688328,2.103995145992158,3.21644562103e-05,0.02655441179670542,3.215311670601295e-05,8.5400784177736e-07
150.00806064196126,2.488043897891817,8.30376394150656e-05,0.5599098900188695,7.035803872668112e-05,4.410210818273086e-05
150.22327189405033,2.4111349463760448,6.308194342706001e-05,0.1761357552002424,6.21059496666021e-05,1.105362395525944e-05
150.59257389072138,2.8014912717430245,9.974818944224535e-05,-0.11324386918786673,9.910927860801166e-05,-1.1271743024288128e-05
150.36787354931974,2.4976226496978895,5.978887621947043e-05,0.10641281741725479,5.945068025425826e-05,6.350302110380568e-06
150.59885263330725,2.6031780037223142,5.903021318025916e-05,0.4001624086214824,5.436669275127315e-05,2.2996277685649602e-05
150.00885769989037,2.2326482252175293,5.5714983367634665e-05,-0.29549999124481807,5.330010964144094e-05,-1.6225217529086677e-05
149.81892706384355,2.001910695677467,5.9520124182651784e-05,1.6559771374540402,-5.063843559582892e-06,5.930432253320461e-05
150.34057467771612,2.4088558803509796,3.545786930396029e-05,0.3488360689996357,3.3322283883308046e-05,1.2119649020370105e-05
150.11160899728898,2.5093067882234976,7.401523373172259e-05,2.0029154435784573,-3.0997288973821924e-05,6.721177650259591e-05
149.76638251707084,1.8408749809615474,7.567087323195047e-05,0.6874618096024843,5.848292914834019e-05,4.801903845264022e-05
149.96402182706137,2.5497123860401825,2.9825974876544108e-05,-0.9572492025600174,1.7172938640896973e-05,-2.4386040182289292e-05
150.20534188733328,2.430841891086717,7.827956117821768e-05,0.0653113928144782,7.811266672774764e-05,5.1089132830917094e-06
149.89867271291112,2.8108840841829728,1.5280541004873532e-05,-0.6366356599196143,1.2287088878792929e-05,-9.084182972962651e-06
150.61213204455905,2.664541972889133,3.888591956013603e-05,0.8048867867541014,2.6955440944220754e-05,2.8027110866801763e-05
150.67640237220056,2.705053575630843,2.4668954830648783e-05,0.05777146989731051,2.4627799433574182e-05,1.4243691572879413e-06
150.0226990639518,2.012457913961849,2.640656549759567e-05,0.518479472412258,2.293604819669781e-05,1.308603815131093e-05
150.0492124780188,2.4110225968396604,3.349390396420887e-05,1.8267015421188142,-8.478018798996345e-06,3.2403160339811166e-05
149.88592674406848,2.478848947499957,6.816517741778632e-05,0.7417803267758143,5.025593151231078e-05,4.605250004319217e-05
149.80395321757112,2.6110179563016542,4.0971162936375185e-05,-0.5087450937164468,3.578242888124805e-05,-1.995630165430029e-05
150.42674702910875,2.585131934269179,5.903674822673827e-05,0.45728874157246224,5.2970891232462236e-05,2.6065730820867827e-05
149.58309964506446,1.9848570968375676,2.0374035885243143e-05,1.3553849852071003,4.354935526862391e-06,1.9903162432388655e-05
150.5073895262656,2.4920517306879453,2.1619477549820774e-05,-0.6296386145017183,1.7473734402528862e-05,-1.2730687945161634e-05
149.76928996051774,1.9860059682538924,5.9707938555408125e-05,1.7214378978416733,-8.960517732248263e-06,5.90317461075518e-05
150.31064502411746,2.4989831774895603,6.88674980981568e-05,0.337784295064216,6.497588253751019e-05,2.2822510439723942e-05
150.19723008515896,2.5154233161595543,3.04786057781172e-05,1.3419282714899798,6.914841037541919e-06,2.968384044566008e-05
149.6434926307497,2.311040896415767,2.5241053568824684e-05,1.6752109871395249,-2.630749690979428e-06,2.5103584232688547e-05
149.9904667626527,2.723549702422174,8.59097204216334e-05,1.4513484703859472,1.0237347311203848e-05,8.529757782582692e-05
149.841237087898,2.2032071305557657,6.87266890764476e-05,2.2863646068877044,-4.5087898001838767e-05,5.18694442344092e-05
150.34089825838524,2.588327596112211,2.8889479235840086e-05,-2.347928098351212,-2.0258385234228626e-05,-2.059611221127966e-05
149.63028295556066,2.13566022453175,3.3275263942979095e-05,0.8861037162104318,2.1044439336037613e-05,2.577546824999999e-05
149.8156088199144,2.76975731110588,8.185999483200414e-06,-0.03801378446041852,8.180085615094868e-06,-3.1110588016858287e-07
149.75469305244889,1.9606994764860408,0.0001029139803938116,1.786751384811201,-2.2052448883869147e-05,0.00010052351395928305
150.2049010367347,2.4943233386895547,4.6419114063682894e-05,0.8112675317430161,3.196326531451632e-05,3.366131044524323e-05
149.74899021387037,1.8798334824546112,6.252840418646663e-05,0.5657357949525442,5.278612962911211e-05,3.3517545388717096e-05
150.41591818582063,2.397977059088952,0.00011017258115764035,0.3131641169164277,0.00010481417936603066,3.394091104791386e-05
149.90683109181563,2.42127194806281,2.401364737817362e-05,0.789631127265751,1.690818436372865e-05,1.7051937189815902e-05
150.30099701670778,2.7250538987343664,3.443664483342191e-05,-0.29156100583917915,3.2983292214794346e-05,-9.898734366409201e-06
150.06461051916483,2.3887430355191244,3.154206980519325e-05,0.06232162738463934,3.1480835161801224e-05,1.964480875749075e-06
150.32771049129764,2.4838291451407652,4.914622846013985e-05,0.4836774297787123,4.350870236180526e-05,2.285485923492203e-05
149.7871186323821,2.1066717187561537,6.114493858416876e-05,-0.15962320037823144,6.0367617919609984e-05,-9.718756153631603e-06
149.68609473735992,2.5010360730025365,8.145535844636989e-05,1.4568355050118844,9.262640077167816e-06,8.092699746331533e-05
150.08365535147595,2.5323389088574992,4.517931645183374e-05,-0.33629614394022894,4.264852404389785e-05,-1.4908857499218442e-05
149.53339236286266,2.366645000524164,7.535545614147934e-05,-0.21396278921813333,7.363713734775956e-05,-1.6000524163839458e-05
149.58126651372422,2.042777830215282,3.6173432780379636e-05,1.5849985035781036,-5.13724216943956e-07,3.6169784717987596e-05
150.05030498059526,2.878481651094816,4.298201139053236e-05,3.1334750945357865,-4.298059525353892e-05,3.489051838556634e-07
150.06268871985515,2.1040700384854434,5.004313875075713e-05,-0.39027361887794704,4.6280144857746564e-05,-1.9038485443267916e-05
149.7794117420912,2.0182578095998434,3.517352015670349e-05,1.3338079016933755,8.257908774567113e-06,3.4190400156841605e-05
150.4677926659746,2.7271383935990237,3.86271032082963e-05,0.4159151346912835,3.5334025398015e-05,1.5606400976420076e-05
149.82193470107327,2.8186908898145093,5.99078620342878e-05,2.869325207386109,-5.770107327407459e-05,1.6110185490525453e-05
150.24891062753935,2.731044357637823,1.4514095031398336e-05,0.39927506732569823,1.3372460642813166e-05,5.642362177038507e-06
