Ra (deg),Dec (deg),Modulus (deg),angle (rad),x_err (deg),y_err (deg)
150.7995592605535,2.2406988990984935,7.891673135013039e-06,-0.08875980642961653,7.860607041720868e-06,-6.995439982837581e-07
150.32004124147673,1.6051574694834294,2.755444204974926e-06,1.0907499230249087,1.2725201656849094e-06,2.4440059727126595e-06
150.31376161187146,2.0268897063846576,5.739845038329822e-06,0.8691604597634789,3.7048863248401176e-06,4.384020801051491e-06
150.3771404743468,2.09778182301469,3.3237496627718613e-06,1.2843898169853205,9.389823674155195e-07,3.188357560635069e-06
150.74113108387863,1.686159598188726,2.2922885009323476e-06,-0.006552755639608474,2.2922392872715136e-06,-1.5020698906909047e-08
150.01936110727198,1.5809225487602765,7.244352040164939e-06,1.4807778897632433,6.512448749163013e-07,7.2150202075071945e-06
150.38456549168583,1.765477607344721,4.141848363334005e-06,1.476542224610749,3.89808434420047e-07,4.1234642291776424e-06
150.2044995279906,1.5920203983217533,3.788105024339844e-06,1.779277312940534,-7.840393152491743e-07,3.7060790638587804e-06
150.1435822158082,1.6494642884201045,5.780433852758217e-06,1.3381074554188706,1.332937756615138e-06,5.62465043030258e-06
150.50576954310756,1.5699792869607951,1.7873126244774484e-06,1.010161966795816,9.503562239387975e-07,1.5137071927018297e-06
150.27685464919074,1.7767906995319511,3.893347474442033e-06,0.995271434050515,2.119052481930339e-06,3.26615540591213e-06
150.63172923268735,2.4624968213373286,1.5334488096784788e-06,0.5907038396556903,1.2736041981042945e-06,8.540477729468421e-07
149.8893513177438,1.596803411334015,4.984144181243908e-06,0.600907597913312,4.111035792675466e-06,2.817991825887489e-06
149.49707493486682,1.9738328073023657,7.900910501962189e-06,0.22190209988401657,7.707184835226144e-06,1.7388756929914706e-06
149.7889952681063,1.5875150793429211,3.491579954169418e-06,0.9117485556955466,2.1381189867497596e-06,2.7603582692936612e-06
149.55046906860156,1.9728175744667829,6.552170344019736e-06,0.15561129937986481,6.473000297546605e-06,1.0154818388397047e-06
149.54117790969912,1.9167075085301821,7.7548674290362e-06,0.2925378817322472,7.4254024866604595e-06,2.2363735718844424e-06
